2016/11/24	1407	3242.73	3243.84	3242.70	3243.51	84778	0.00
2016/11/24	1408	3243.65	3244.94	3243.65	3244.44	84583	0.00
2016/11/24	1409	3244.38	3245.33	3244.38	3245.15	75225	0.00
2016/11/24	1410	3244.42	3245.34	3244.36	3244.95	69330	0.00
2016/11/24	1411	3244.81	3245.08	3244.18	3244.42	78276	0.00
2016/11/24	1412	3244.67	3245.21	3244.08	3244.36	77299	0.00
2016/11/24	1413	3244.50	3245.03	3243.89	3244.78	82190	0.00
2016/11/24	1414	3244.25	3244.79	3243.90	3244.48	78979	0.00
2016/11/24	1415	3244.74	3245.53	3244.18	3245.14	77758	0.00
2016/11/24	1416	3244.85	3246.17	3244.71	3245.86	84133	0.00
2016/11/24	1417	3245.40	3246.64	3245.40	3245.40	89076	0.00
2016/11/24	1418	3245.78	3246.65	3245.54	3246.00	82341	0.00
2016/11/24	1419	3245.95	3246.30	3245.34	3245.34	82506	0.00
2016/11/24	1420	3245.41	3245.93	3245.00	3245.53	77474	0.00
2016/11/24	1421	3245.15	3245.97	3244.76	3245.16	83848	0.00
2016/11/24	1422	3244.98	3245.65	3244.98	3245.31	78680	0.00
2016/11/24	1423	3244.75	3245.45	3244.22	3244.39	78369	0.00
2016/11/24	1424	3244.26	3244.35	3243.26	3243.52	100810	0.00
2016/11/24	1425	3243.44	3243.44	3241.17	3241.17	124454	0.00
2016/11/24	1426	3240.85	3241.05	3238.67	3238.67	156332	0.00
2016/11/24	1427	3238.59	3238.59	3236.06	3236.06	187144	0.00
2016/11/24	1428	3236.34	3237.10	3235.66	3236.00	182245	0.00
2016/11/24	1429	3236.27	3236.64	3235.32	3236.31	152430	0.00
2016/11/24	1430	3235.93	3236.90	3235.72	3236.19	122963	0.00
2016/11/24	1431	3236.44	3237.25	3236.44	3237.14	101017	0.00
2016/11/24	1432	3236.88	3238.00	3236.66	3237.31	96957	0.00
2016/11/24	1433	3237.51	3238.94	3236.88	3238.26	89897	0.00
2016/11/24	1434	3238.78	3239.43	3237.94	3238.78	87282	0.00
2016/11/24	1435	3238.96	3239.95	3238.95	3239.33	96634	0.00
2016/11/24	1436	3239.06	3240.01	3239.06	3239.59	92741	0.00
2016/11/24	1437	3240.10	3240.80	3239.83	3240.80	94642	0.00
2016/11/24	1438	3239.99	3240.63	3239.75	3239.92	95711	0.00
2016/11/24	1439	3240.09	3240.93	3239.68	3239.68	100315	0.00
2016/11/24	1440	3240.13	3240.57	3239.44	3239.54	97922	0.00
2016/11/24	1441	3239.37	3240.13	3239.08	3239.57	99798	0.00
2016/11/24	1442	3239.83	3239.83	3238.50	3238.60	106840	0.00
2016/11/24	1443	3238.32	3238.44	3237.42	3237.77	137797	0.00
2016/11/24	1444	3237.36	3237.36	3236.37	3237.01	141905	0.00
2016/11/24	1445	3236.07	3236.35	3235.14	3235.55	152703	0.00
2016/11/24	1446	3234.88	3235.32	3234.28	3234.28	162257	0.00
2016/11/24	1447	3234.24	3234.24	3233.07	3233.76	169076	0.00
2016/11/24	1448	3233.04	3234.06	3232.94	3233.46	170822	0.00
2016/11/24	1449	3233.76	3234.30	3233.24	3233.90	160720	0.00
2016/11/24	1450	3234.30	3234.75	3233.62	3234.73	153709	0.00
2016/11/24	1451	3234.66	3236.39	3234.25	3235.83	155153	0.00
2016/11/24	1452	3235.44	3236.97	3235.44	3236.94	143864	0.00
2016/11/24	1453	3236.98	3237.78	3236.82	3237.65	147159	0.00
2016/11/24	1454	3238.05	3238.63	3237.95	3238.63	153621	0.00
2016/11/24	1455	3238.10	3238.89	3237.82	3238.89	150390	0.00
2016/11/24	1456	3238.83	3239.57	3238.60	3239.41	154930	0.00
2016/11/24	1457	3239.70	3240.19	3239.17	3239.50	175978	0.00
2016/11/24	1458	3239.86	3240.81	3239.78	3240.81	181614	0.00
2016/11/24	1459	3241.02	3241.86	3240.53	3241.86	198723	0.00
2016/11/24	1500	3240.97	3241.97	3240.97	3241.73	228691	0.00
2016/11/25	0931	3241.24	3243.14	3241.24	3243.14	464940	0.00
2016/11/25	0932	3242.81	3243.63	3242.53	3243.39	186503	0.00
2016/11/25	0933	3243.49	3244.42	3242.88	3244.42	176713	0.00
2016/11/25	0934	3244.30	3244.93	3243.94	3244.72	166482	0.00
2016/11/25	0935	3244.54	3245.37	3244.13	3245.37	183955	0.00
2016/11/25	0936	3245.64	3246.54	3245.44	3246.06	185597	0.00
2016/11/25	0937	3245.86	3246.52	3245.37	3245.69	172294	0.00
2016/11/25	0938	3246.27	3246.27	3245.71	3245.82	180930	0.00
2016/11/25	0939	3245.68	3246.20	3245.26	3246.20	186795	0.00
2016/11/25	0940	3246.17	3246.32	3245.50	3245.50	172510	0.00
2016/11/25	0941	3246.15	3246.64	3245.31	3246.07	174309	0.00
2016/11/25	0942	3245.73	3246.61	3245.71	3246.49	182538	0.00
2016/11/25	0943	3246.68	3247.19	3246.08	3246.64	182255	0.00
2016/11/25	0944	3246.57	3247.41	3246.33	3247.18	173448	0.00
2016/11/25	0945	3247.26	3247.56	3246.41	3247.04	151532	0.00
2016/11/25	0946	3247.37	3247.60	3246.87	3247.38	172646	0.00
2016/11/25	0947	3247.37	3248.28	3247.29	3247.66	173218	0.00
2016/11/25	0948	3247.45	3248.78	3247.45	3248.74	182351	0.00
2016/11/25	0949	3249.05	3250.01	3248.72	3250.01	167102	0.00
2016/11/25	0950	3250.18	3250.91	3249.66	3250.01	173617	0.00
2016/11/25	0951	3251.00	3251.37	3249.74	3249.74	191649	0.00
2016/11/25	0952	3250.67	3251.15	3249.57	3249.64	168959	0.00
2016/11/25	0953	3249.70	3249.76	3248.95	3249.11	176247	0.00
2016/11/25	0954	3249.24	3249.54	3248.02	3248.03	177880	0.00
2016/11/25	0955	3247.65	3247.65	3245.24	3245.24	176220	0.00
2016/11/25	0956	3244.42	3244.42	3241.92	3241.92	210193	0.00
2016/11/25	0957	3241.11	3241.25	3238.63	3238.63	211535	0.00
2016/11/25	0958	3238.50	3238.71	3235.77	3235.77	220922	0.00
2016/11/25	0959	3235.30	3235.30	3232.87	3232.87	227479	0.00
2016/11/25	1000	3233.00	3233.00	3232.09	3232.09	207202	0.00
2016/11/25	1001	3232.32	3232.52	3232.01	3232.32	187639	0.00
2016/11/25	1002	3232.69	3233.16	3231.61	3231.61	189171	0.00
2016/11/25	1003	3232.55	3233.44	3232.13	3233.06	162557	0.00
2016/11/25	1004	3232.41	3233.26	3232.32	3233.23	153846	0.00
2016/11/25	1005	3232.67	3233.29	3231.65	3231.65	181246	0.00
2016/11/25	1006	3230.98	3230.98	3225.68	3225.68	262648	0.00
2016/11/25	1007	3225.26	3225.26	3218.28	3218.28	347434	0.00
2016/11/25	1008	3217.94	3217.94	3212.82	3212.82	358358	0.00
2016/11/25	1009	3213.02	3213.02	3210.34	3210.98	338157	0.00
2016/11/25	1010	3210.54	3211.06	3209.68	3210.67	305153	0.00
2016/11/25	1011	3211.50	3213.86	3211.31	3213.86	234870	0.00
2016/11/25	1012	3213.75	3216.66	3213.61	3216.41	188430	0.00
2016/11/25	1013	3216.81	3218.32	3216.81	3217.99	168325	0.00
2016/11/25	1014	3218.25	3218.59	3217.45	3217.45	158119	0.00
2016/11/25	1015	3218.00	3218.24	3216.63	3217.48	145001	0.00
2016/11/25	1016	3217.36	3217.52	3216.29	3216.73	134914	0.00
2016/11/25	1017	3216.20	3216.53	3215.67	3215.79	131887	0.00
2016/11/25	1018	3215.60	3216.51	3215.26	3216.43	128198	0.00
2016/11/25	1019	3215.64	3217.06	3215.64	3217.06	118894	0.00
2016/11/25	1020	3217.77	3218.56	3217.02	3218.36	122145	0.00
2016/11/25	1021	3218.33	3219.24	3217.80	3218.95	117317	0.00
2016/11/25	1022	3218.53	3219.99	3218.53	3219.60	112061	0.00
2016/11/25	1023	3219.29	3220.23	3218.80	3219.45	107494	0.00
2016/11/25	1024	3219.19	3219.95	3218.90	3219.10	112093	0.00
2016/11/25	1025	3218.82	3218.92	3217.62	3217.62	114790	0.00
2016/11/25	1026	3217.47	3217.47	3216.04	3216.30	124745	0.00
2016/11/25	1027	3215.95	3216.52	3215.36	3216.24	119827	0.00
